Timestamp,delta,theta,alpha,beta,gamma,Event,EventDate,EventDuration
0,0,0,0,0,0,F,,
0.124107122421265,0,0,0,0,0,F,,
0.25021505355835,0,0,0,0,0,F,,
0.360310077667236,0,0,0,0,0,F,,
0.470470190048218,0,0,0,0,0,F,,
0.592574119567871,0,0,0,0,0,F,,
0.716681003570557,0,0,0,0,0,F,,
0.842791080474854,0,0,0,0,0,F,,
0.980871200561523,0,0,0,0,0,F,,
1.09096813201904,0,0,0,0,0,F,,
1.20106506347656,0,0,0,0,0,F,,
1.31116318702698,0,0,0,0,0,F,,
1.4212601184845,0,0,0,0,0,F,,
1.52741312980652,0,0,0,0,0,F,,
1.65352416038513,0,0,0,0,0,F,,
1.76561903953552,0,0,0,0,0,F,,
1.87371301651001,0,0,0,0,0,F,,
1.9838171005249,0,0,0,0,0,F,,
2.09190702438354,0,0,0,0,0,F,,
2.20200300216675,0,0,0,0,0,F,,
2.31210017204285,0,0,0,0,0,F,,
2.42020010948181,0,0,0,0,0,F,,
2.53031015396118,0,0,0,0,0,F,,
2.65641713142395,0,0,0,0,0,F,,
2.76250910758972,0,0,0,0,0,F,,
2.87260508537292,0,0,0,0,0,F,,
2.98484706878662,0,0,0,0,0,F,,
3.09293913841248,0,0,0,0,0,F,,
3.20303201675415,0,0,0,0,0,F,,
3.31312417984009,0,0,0,0,0,F,,
3.42121815681458,0,0,0,0,0,F,,
3.53132009506226,0,0,0,0,0,F,,
3.63941216468811,0,0,0,0,0,F,,
3.76552104949951,0,0,0,0,0,F,,
3.87761902809143,0,0,0,0,0,F,,
3.98760604858398,0,0,0,0,0,F,,
4.09770607948303,0,0,0,0,0,F,,
4.20580315589905,0,0,0,0,0,F,,
4.31390309333801,0,0,0,0,0,F,,
4.42400312423706,0,0,0,0,0,F,,
4.53205704689026,0,0,0,0,0,F,,
4.65816617012024,0,0,0,0,0,F,,
4.76625919342041,0,0,0,0,0,F,,
4.8763530254364,0,0,0,0,0,F,,
4.98454308509827,0,0,0,0,0,F,,
5.09464001655579,0,0,0,0,0,F,,
5.20473504066467,0,0,0,0,0,F,,
5.31483221054077,0,0,0,0,0,F,,
5.42292904853821,0,0,0,0,0,F,,
5.53102612495422,0,0,0,0,0,F,,
5.65713620185852,0,0,0,0,0,F,,
5.76523303985596,0,0,0,0,0,F,,
5.87332701683044,0,0,0,0,0,F,,
5.98549199104309,0,0,0,0,0,F,,
6.09358716011047,0,0,0,0,0,F,,
6.20368719100952,0,0,0,0,0,F,,
6.31178021430969,0,0,0,0,0,F,,
6.421875,0,0,0,0,0,F,,
6.53002500534058,0,0,0,0,0,F,,
6.66814613342285,0,0,0,0,0,F,,
6.79425501823425,0,0,0,0,0,F,,
6.90234708786011,0,0,0,0,0,F,,
7.01235508918762,0,0,0,0,0,F,,
7.12044620513916,0,0,0,0,0,F,,
7.23053812980652,0,0,0,0,0,F,,
7.33863115310669,0,0,0,0,0,F,,
7.47666311264038,0,0,0,0,0,F,,
7.58676099777222,0,0,0,0,0,F,,
7.71086716651917,0,0,0,0,0,F,,
7.81896114349365,0,0,0,0,0,F,,
7.9290599822998,0,0,0,0,0,F,,
8.03510999679565,0,0,0,0,0,F,,
8.14520812034607,0,0,0,0,0,F,,
8.26932001113892,0,0,0,0,0,F,,
8.39543414115906,0,0,0,0,0,F,,
8.50555109977722,0,0,0,0,0,F,,
8.62565898895264,0,0,0,0,0,F,,
8.73575806617737,0,0,0,0,0,F,,
8.84185218811035,0,0,0,0,0,F,,
8.98402500152588,0,0,0,0,0,F,,
9.10813403129578,0,0,0,0,0,F,,
9.23224401473999,0,0,0,0,0,F,,
9.34034109115601,0,0,0,0,0,F,,
9.49456119537354,0,0,0,0,0,F,,
9.62067317962646,0,0,0,0,0,F,,
9.74478220939636,0,0,0,0,0,F,,
9.8548800945282,0,0,0,0,0,F,,
9.96283912658691,0,0,0,0,0,F,,
10.0709371566772,0,0,0,0,0,F,,
10.1810340881348,0,0,0,0,0,F,,
10.2891302108765,0,0,0,0,0,F,,
10.3992221355438,0,0,0,0,0,F,,
10.5094101428986,0,0,0,0,0,F,,
10.617504119873,0,0,0,0,0,F,,
10.7416100502014,0,0,0,0,0,F,,
10.8497021198273,0,0,0,0,0,F,,
10.9896931648254,0,0,0,0,0,F,,
11.0977871417999,0,0,0,0,0,F,,
11.2078812122345,0,0,0,0,0,F,,
11.3159720897675,0,0,0,0,0,F,,
11.426069021225,0,0,0,0,0,F,,
11.5341200828552,0,0,0,0,0,F,,
11.6442151069641,0,0,0,0,0,F,,
11.768326997757,0,0,0,0,0,F,,
11.876424074173,0,0,0,0,0,F,,
11.9864060878754,0,0,0,0,0,F,,
12.0925030708313,0,0,0,0,0,F,,
12.2206170558929,0,0,0,0,0,F,,
12.3447279930115,0,0,0,0,0,F,,
12.4848871231079,0,0,0,0,0,F,,
12.5929811000824,0,0,0,0,0,F,,
12.7170941829681,0,0,0,0,0,F,,
12.8271942138672,0,0,0,0,0,F,,
12.9332880973816,0,0,0,0,0,F,,
13.0472271442413,0,0,0,0,0,F,,
13.1573231220245,0,0,0,0,0,F,,
