Timestamp,delta,theta,alpha,beta,gamma,Event,EventDate,EventDuration
0,-114.956256333333,-125.49800225,-134.9993306,-148.051892777778,-160.101434071429,F,,
0.142093896865845,-103.720308666667,-113.189639,-123.4316536,-136.601456666667,-148.632258214286,F,,
0.252105951309204,-96.4946293333333,-106.96712675,-117.5492956,-130.764170944444,-142.780610428571,F,,
0.378186941146851,-90.8082036666667,-106.340479,-117.4203372,-130.714297833333,-142.700817357143,F,,
0.502268075942993,-92.2440153333333,-109.91885175,-120.9861074,-134.261395833333,-146.245062857143,F,,
0.628350019454956,-93.828183,-109.954861,-120.6312344,-133.849683222222,-145.857443,F,,
0.756416082382202,-92.5788236666667,-106.39980375,-117.048139,-130.2717425,-142.284675428571,F,,
0.880500078201294,-90.4415376666667,-106.401573,-117.4862106,-130.780426944444,-142.766859071429,F,,
0.992576122283936,-92.021733,-109.9766025,-121.038612,-134.312442388889,-146.296587214286,F,,
1.11865997314453,-93.6421093333333,-109.894895,-120.5676398,-133.784920444444,-145.793278642857,F,,
1.22873306274414,-92.438644,-106.3379805,-116.9885352,-130.212925111111,-142.225834214286,F,,
1.338623046875,-90.6050743333333,-104.73775025,-115.5957006,-128.854366166667,-140.855451642857,F,,
1.44869899749756,-90.4334106666667,-106.40142375,-117.485735,-130.780047388889,-142.766651071429,F,,
1.55877304077148,-92.0199676666667,-109.97629225,-121.0376182,-134.311383277778,-146.296110142857,F,,
1.68485808372498,-92.351974,-106.2177225,-116.8721244,-130.097513555556,-142.110986785714,F,,
1.81299805641174,-90.5858153333333,-104.741263,-115.6084962,-128.868444222222,-140.869618928571,F,,
1.92306995391846,-90.4601253333333,-106.52852775,-117.6200166,-130.914112666667,-142.900891785714,F,,
2.04915499687195,-92.109728,-110.086825,-121.1365104,-134.406619444444,-146.392632,F,,
2.17523598670959,-93.6492116666667,-109.7702755,-120.435372,-133.649514111111,-145.659926928571,F,,
2.29947090148926,-90.5079356666667,-104.797232,-115.6974286,-128.964413888889,-140.963149357143,F,,
2.40754389762878,-90.5821833333333,-107.00259575,-118.1163648,-131.410985166667,-143.396144285714,F,,
2.51761603355408,-92.4252113333333,-110.415821,-121.417405,-134.676322833333,-146.66521,F,,
2.64170098304749,-93.6324156666667,-109.29743075,-119.9448834,-133.152003666667,-145.164828428571,F,,
2.76768398284912,-92.0457796666667,-105.82875825,-116.501049,-129.732922833333,-141.744890857143,F,,
2.87976312637329,-90.507625,-104.7971395,-115.697099,-128.964324333333,-140.963059142857,F,,
2.98984003067017,-90.581844,-107.002504,-118.1160546,-131.410867611111,-143.396036428571,F,,
3.13194108009338,-93.3506183333333,-108.09347725,-118.7255716,-131.931354555556,-143.946152785714,F,,
3.27200198173523,-91.36343,-105.1462585,-115.8806094,-129.124800777778,-141.132671571429,F,,
3.41410207748413,-90.431724,-105.1757125,-116.1584418,-129.439723388889,-141.433645,F,,
3.54018998146057,-95.6414763333333,-117.688605,-129.456484,-142.827703277778,-154.769320285714,F,,
3.66627502441406,-103.172125666667,-133.72730025,-146.6227774,-160.070972722222,-171.928435214286,F,,
3.79245090484619,-113.307223,-163.969985,-182.894948,-196.9257015,-209.439337571429,F,,
3.90252709388733,-122.758503666667,-172.741181,-187.3143564,-200.667162444444,-214.321474785714,F,,
4.03061294555664,-127.851808333333,-175.080051,-186.8748112,-200.483207166667,-214.3037535,F,,
4.13868713378906,-131.108135333333,-175.95999825,-186.4807936,-200.140319333333,-213.586047714286,F,,
4.26483392715454,-142.116826,-177.02363925,-186.745633,-200.778736833333,-213.862202214286,F,,
4.38891792297363,-143.117157666667,-153.544715,-164.9086018,-193.765135777778,-210.238831,F,,
4.51500105857849,-135.848923,-128.764418,-154.662253,-173.811587833333,-193.215013214286,F,,
4.65709590911865,-121.352681666667,-115.57690675,-131.1109132,-158.496206166667,-177.595326071429,F,,
4.76709294319153,-104.137318,-106.670297,-111.6432588,-143.624007277778,-162.960206642857,F,,
4.87516713142395,-100.703275333333,-108.0208935,-109.1600182,-141.279902111111,-161.576438142857,F,,
4.99924802780151,-99.7532663333333,-111.650579,-110.0601106,-141.503167611111,-161.280800214286,F,,
5.12533497810364,-100.567473666667,-111.31581425,-113.363071,-143.286909666667,-162.638026214286,F,,
5.251305103302,-101.394385666667,-107.9782585,-114.5767672,-143.376480277778,-162.813161142857,F,,
5.36338210105896,-100.919434,-106.23643625,-111.3749948,-141.534053666667,-161.183202071429,F,,
5.49147295951843,-98.80384,-111.88368575,-110.676163,-141.745428222222,-161.135075,F,,
5.60155010223389,-99.5097173333333,-109.54769625,-113.6627494,-142.962632888889,-160.460182642857,F,,
5.71962809562683,-98.1231583333333,-104.5994435,-112.4475742,-140.979969222222,-155.023571285714,F,,
5.8216860294342,-95.3102806666667,-101.6264685,-108.4308186,-137.831387388889,-149.834962857143,F,,
5.9497709274292,-93.364103,-101.41413125,-106.6705876,-136.326101055556,-147.566852357143,F,,
6.07785606384277,-93.364103,-101.41413125,-106.6705876,-136.326101055556,-147.566852357143,F,,
6.18792796134949,-93.364103,-101.41413125,-106.6705876,-136.326101055556,-147.566852357143,F,,
6.29809308052063,-93.364103,-101.41413125,-106.6705876,-136.326101055556,-147.566852357143,F,,
6.4081699848175,-93.364103,-101.41413125,-106.6705876,-136.326101055556,-147.566852357143,F,,
6.52024793624878,-93.364103,-101.41413125,-106.6705876,-136.326101055556,-147.566852357143,F,,
6.63032698631287,-93.364103,-101.41413125,-106.6705876,-136.326101055556,-147.566852357143,F,,
6.77446889877319,-93.364103,-101.41413125,-106.6705876,-136.326101055556,-147.566852357143,F,,
6.88454604148865,-93.364103,-101.41413125,-106.6705876,-136.326101055556,-147.566852357143,F,,
7.02663803100586,-93.364103,-101.41413125,-106.6705876,-136.326101055556,-147.566852357143,F,,
7.16873502731323,-93.364103,-101.41413125,-106.6705876,-136.326101055556,-147.566852357143,F,,
7.2966411113739,-93.364103,-101.41413125,-106.6705876,-136.326101055556,-147.566852357143,F,,
7.40871405601501,-93.364103,-101.41413125,-106.6705876,-136.326101055556,-147.566852357143,F,,
7.51878905296326,-93.364103,-101.41413125,-106.6705876,-136.326101055556,-147.566852357143,F,,
7.62886309623718,-93.364103,-101.41413125,-106.6705876,-136.326101055556,-147.566852357143,F,,
7.75502800941467,-93.364103,-101.41413125,-106.6705876,-136.326101055556,-147.566852357143,F,,
7.8811149597168,-93.364103,-101.41413125,-106.6705876,-136.326101055556,-147.566852357143,F,,
7.99319195747375,-93.364103,-101.41413125,-106.6705876,-136.326101055556,-147.566852357143,F,,
8.11928009986877,-93.364103,-101.41413125,-106.6705876,-136.326101055556,-147.566852357143,F,,
8.22135090827942,-93.364103,-101.41413125,-106.6705876,-136.326101055556,-147.566852357143,F,,
8.33951497077942,-93.364103,-101.41413125,-106.6705876,-136.326101055556,-147.566852357143,F,,2

