Timestamp,delta,theta,alpha,beta,gamma,Event,EventDate,EventDuration
0,-106.774914,-110.66327225,-114.7334156,-138.658890055556,-160.848558857143,F,,
0.110022068023682,-107.483230333333,-113.02129175,-117.6779788,-141.343658611111,-163.701119,F,,
0.220063924789429,-109.613007,-115.89418375,-120.3994464,-144.362537666667,-166.546457142857,F,,
0.348119020462036,-108.001835,-111.02269825,-114.655646,-138.854107888889,-160.865472214286,F,,
0.47216796875,-106.84865,-110.80060475,-114.9452944,-138.830301277778,-161.042171857143,F,,
0.612352132797241,-107.653231333333,-113.43998475,-118.143609,-141.804636111111,-164.176644142857,F,,
0.720396041870117,-109.877635,-115.97941675,-120.376559,-144.401221666667,-166.508528285714,F,,
0.846446990966797,-109.7266,-113.880968,-117.4793702,-141.769753888889,-163.587721214286,F,,
0.970499038696289,-106.963312,-111.16635175,-115.4503966,-139.262964722222,-161.514316642857,F,,
1.10854411125183,-108.052516,-114.217197,-118.9698198,-142.653180833333,-165.038252785714,F,,
1.21658802032471,-110.274828333333,-115.91812875,-120.086502,-144.206099333333,-166.179308571429,F,,
1.32863593101501,-109.402337333333,-113.13450575,-116.6674784,-140.963166444444,-162.808546357143,F,,
1.44068098068237,-107.731027333333,-110.7283955,-114.4311152,-138.567753055556,-160.626754928571,F,,
1.55272603034973,-107.130888333333,-111.2101195,-115.4937178,-139.296288944444,-161.535368642857,F,,
1.65676593780518,-108.325137666667,-115.11553625,-120.2906878,-143.657806166667,-166.007544714286,F,,
1.76681399345398,-112.721736333333,-123.39869625,-130.0820854,-152.903153666667,-175.291844142857,F,,
1.89286613464355,-120.844280666667,-147.03897975,-157.7653676,-171.063477555556,-182.954106714286,F,,
2.00091004371643,-125.367951,-153.0555085,-164.3498898,-177.647846166667,-189.476831857143,F,,
2.11103200912476,-131.710931666667,-163.9369645,-176.7906366,-190.315719166667,-201.938709857143,F,,
2.23708701133728,-139.908303,-179.83530725,-201.253388,-216.1518375,-224.342818571429,F,,
2.34913301467896,-146.962159666667,-186.90405775,-217.2935458,-236.044132666667,-231.906269857143,F,,
2.47518301010132,-154.392623,-190.602166,-219.2874484,-236.773293111111,-232.095910857143,F,,
2.58533191680908,-159.150194,-189.70810225,-219.208449,-236.578927,-231.632216571429,F,,
2.70938110351563,-158.905739333333,-185.81463075,-216.3008622,-235.154793944444,-230.881452571429,F,,
2.81942892074585,-159.612112,-188.35672175,-217.7305944,-235.824647833333,-231.193388928571,F,,
2.94348096847534,-161.565109666667,-191.1259535,-219.4987398,-236.497198944444,-231.643802857143,F,,
3.05352902412415,-163.16958,-189.21257875,-218.9542816,-236.054355388889,-231.517795642857,F,,
3.19352793693542,-162.125296333333,-186.2103285,-216.831705,-235.176746722222,-231.108225,F,,
3.31558012962341,-160.541775,-188.517297,-217.4164222,-235.717255888889,-230.729425,F,,
3.45363903045654,-162.045655666667,-191.024761,-219.0971578,-236.301584888889,-231.047706928571,F,,
3.5536789894104,-163.273652666667,-188.9146185,-218.568889,-235.865859055556,-230.965059357143,F,,
3.6736171245575,-162.021423,-186.0296615,-216.6074656,-235.133886166667,-230.767253357143,F,,
3.79966807365417,-160.548659,-185.77774475,-216.020942,-234.940460722222,-230.459081714286,F,,
3.92372012138367,-162.063316333333,-190.717686,-219.0587688,-235.528999888889,-230.991593285714,F,,
4.04977202415466,-163.087154666667,-188.44440325,-218.3341924,-234.678386,-231.043536357143,F,,
