Timestamp,delta,theta,alpha,beta,gamma,Event,EventDate,EventDuration
0,0,0,0,0,0,F,,
0.110098123550415,0,0,0,0,0,F,,
0.222193002700806,0,0,0,0,0,F,,
0.346360921859741,0,0,0,0,0,F,,
0.458456993103027,0,0,0,0,0,F,,
0.584563016891479,0,0,0,0,0,F,,
0.692655086517334,0,0,0,0,0,F,,
0.800745964050293,0,0,0,0,0,F,,
0.912873029708862,0,0,0,0,0,F,,
1.04098296165466,0,0,0,0,0,F,,
1.15107607841492,0,0,0,0,0,F,,
1.26116704940796,0,0,0,0,0,F,,
1.36931610107422,0,0,0,0,0,F,,
1.47940993309021,0,0,0,0,0,F,,
1.58950996398926,0,0,0,0,0,F,,
1.69759798049927,0,0,0,0,0,F,,
1.80168890953064,0,0,0,0,0,F,,
1.90579295158386,0,0,0,0,0,F,,
2.01388692855835,0,0,0,0,0,F,,
2.13999605178833,0,0,0,0,0,F,,
2.26410603523254,0,0,0,0,0,F,,
2.37006092071533,0,0,0,0,0,F,,
2.49617099761963,0,0,0,0,0,F,,
2.62428498268127,0,0,0,0,0,F,,
2.73238492012024,0,0,0,0,0,F,,
2.84259295463562,0,0,0,0,0,F,,
2.96470212936401,0,0,0,0,0,F,,
3.0727961063385,0,0,0,0,0,F,,
3.18289303779602,0,0,0,0,0,F,,
3.29298996925354,0,0,0,0,0,F,,
3.40105700492859,0,0,0,0,0,F,,
3.50915193557739,0,0,0,0,0,F,,
3.621248960495,0,0,0,0,0,F,,
3.73134303092957,0,0,0,0,0,F,,
3.84145903587341,0,0,0,0,0,F,,
3.96756911277771,0,0,0,0,0,F,,
4.07566404342651,0,0,0,0,0,F,,
4.18776202201843,0,0,0,0,0,F,,
4.29585599899292,0,0,0,0,0,F,,
4.40397310256958,0,0,0,0,0,F,,
4.5160710811615,0,0,0,0,0,F,,
4.62616491317749,0,0,0,0,0,F,,
4.73626303672791,0,0,0,0,0,F,,
4.84835910797119,0,0,0,0,0,F,,
4.95845603942871,0,0,0,0,0,F,,
5.08456611633301,0,0,0,0,0,F,,
5.19666409492493,0,0,0,0,0,F,,
5.30475807189941,0,0,0,0,0,F,,
5.41495299339294,0,0,0,0,0,F,,
5.52504992485046,0,0,0,0,0,F,,
5.63714790344238,0,0,0,0,0,F,,
5.74524307250977,0,0,0,0,0,F,,
5.85523390769959,0,0,0,0,0,F,,
5.98134613037109,0,0,0,0,0,F,,
6.08743500709534,0,0,0,0,0,F,,
6.19753003120422,0,0,0,0,0,F,,
6.30562400817871,0,0,0,0,0,F,,
6.4176070690155,0,0,0,0,0,F,,
6.52570009231567,0,0,0,0,0,F,,
6.63779711723328,0,0,0,0,0,F,,
6.74588704109192,0,0,0,0,0,F,,
6.85392093658447,0,0,0,0,0,F,,
6.96201300621033,0,0,0,0,0,F,,
7.08812308311462,0,0,0,0,0,F,,
7.20021796226501,0,0,0,0,0,F,,
7.306312084198,0,0,0,0,0,F,,
7.41844511032104,0,0,0,0,0,F,,
7.53053998947144,0,0,0,0,0,F,,
7.65864706039429,0,0,0,0,0,F,,
7.78274893760681,0,0,0,0,0,F,,
7.89078998565674,0,0,0,0,0,F,,
8.01489400863647,0,0,0,0,0,F,,
8.1229829788208,0,0,0,0,0,F,,
8.23307299613953,0,0,0,0,0,F,,
8.34313607215881,0,0,0,0,0,F,,
8.45122599601746,0,0,0,0,0,F,,
8.5593159198761,0,0,0,0,0,F,,
8.67140698432922,0,0,0,0,0,F,,
8.78150010108948,0,0,0,0,0,F,,
8.8915901184082,0,0,0,0,0,F,,
9.01970100402832,0,0,0,0,0,F,,
9.12579202651978,0,0,0,0,0,F,,
9.25190091133118,0,0,0,0,0,F,,
9.376051902771,0,0,0,0,0,F,,
9.48614907264709,0,0,0,0,0,F,,
9.5962450504303,0,0,0,0,0,F,,
9.70434093475342,0,0,0,0,0,F,,
9.80843210220337,0,0,0,0,0,F,,
9.92868494987488,0,0,0,0,0,F,,
10.0688071250916,0,0,0,0,0,F,,
10.1949169635773,0,0,0,0,0,F,,
10.3050138950348,0,0,0,0,0,F,,
10.4170079231262,0,0,0,0,0,F,,
10.5271029472351,0,0,0,0,0,F,,
10.6552150249481,0,0,0,0,0,F,,
10.7633080482483,0,0,0,0,0,F,,
10.8874509334564,0,0,0,0,0,F,,
10.9975459575653,0,0,0,0,0,F,,
11.1236550807953,0,0,0,0,0,F,,
11.2337520122528,0,0,0,0,0,F,,
11.3438329696655,0,0,0,0,0,F,,
11.4519250392914,0,0,0,0,0,F,,
11.566025018692,0,0,0,0,0,F,,
11.6741199493408,0,0,0,0,0,F,,
11.7842149734497,0,0,0,0,0,F,,
11.8944051265717,0,0,0,0,0,F,,
12.0065040588379,0,0,0,0,0,F,,
12.1326160430908,0,0,0,0,0,F,,
