Timestamp,delta,theta,alpha,beta,gamma,Event,EventDate,EventDuration
0,-128.212037666667,-130.83800375,-133.047177,-147.002826944444,-171.998000071429,F,,
0.110110998153687,-128.743182333333,-129.83262425,-131.9388686,-145.806283666667,-169.973896142857,F,,
0.220103025436401,-124.841024333333,-125.243839,-127.4482018,-141.506728111111,-167.291723142857,F,,1
0.344221115112305,-125.822256666667,-127.5290005,-129.7880736,-143.866621055556,-170.068954857143,F,,
0.454324960708618,-128.301242666667,-130.917018,-133.1212924,-147.069433444444,-171.996325214286,F,,
0.56442403793335,-128.682755333333,-129.69098275,-131.7959272,-145.664966277778,-169.837626928571,F,,
0.686541080474854,-126.427941,-126.21004275,-128.33783,-142.306967777778,-167.154753928571,F,,
0.828680038452148,-125.994868333333,-127.8215155,-130.0808632,-144.155327111111,-170.319051428571,F,,
0.952804088592529,-128.469095333333,-131.04679125,-133.2406012,-147.174000055556,-171.971255071429,F,,
1.06091094017029,-128.547706,-129.398314,-131.5011464,-145.374629888889,-169.567420357143,F,,
1.21718001365662,-126.258069333333,-126.013695,-128.14708,-142.124690055556,-167.044821857143,F,,
1.32729196548462,-124.842359,-125.31216025,-127.5226816,-141.585878888889,-167.433494857143,F,,
1.43940210342407,-128.652463333333,-131.15189075,-133.3320074,-147.248466722222,-171.895015,F,,
1.54951214790344,-128.355953333333,-129.020353,-131.121551,-145.002567833333,-169.233512428571,F,,
1.69164299964905,-126.058595,-125.7951975,-127.936006,-141.923997722222,-166.937566714286,F,,
1.79974699020386,-125.082982,-125.43037575,-127.6488296,-141.720365444444,-167.681557714286,F,,
1.90785598754883,-126.735650333333,-128.59656975,-130.8961924,-145.023866,-172.061760285714,F,,
2.0179660320282,-131.455024333333,-136.06331025,-138.4623932,-152.610569611111,-180.874745857143,F,,
2.12607097625732,-140.408961,-150.379389,-152.9388158,-166.940769166667,-193.493285571429,F,,
2.23620295524597,-156.795055666667,-182.49192475,-185.7721296,-197.518696166667,-216.177765642857,F,,
2.36032509803772,-137.431206,-149.098333,-159.9632326,-182.045411777778,-207.580856285714,F,,
2.46842813491821,-125.624185,-135.783366,-147.446692,-169.342825222222,-194.359663357143,F,,
2.58053612709045,-117.292718333333,-129.07617475,-140.8224288,-162.781010388889,-187.299400214286,F,,
2.68862509727478,-111.612304,-126.60249875,-137.885246,-160.379919333333,-184.277998714286,F,,
2.8147439956665,-110.026796,-126.7165465,-137.674169,-161.542523888889,-184.851150571429,F,,
2.92284798622131,-109.867071,-126.44545375,-137.6825278,-163.138353055556,-180.607089857143,F,,
3.03095698356628,-106.736437333333,-123.9757755,-135.9166568,-159.753199444444,-177.385693357143,F,,
3.13906097412109,-104.399809,-122.2084175,-134.577285,-157.6666225,-176.662579428571,F,,
3.24929404258728,-103.947580666667,-122.53933575,-134.6515892,-157.592227444444,-177.884238071429,F,,
3.37542009353638,-107.680468666667,-125.9167665,-137.370388,-162.583564055556,-179.786012,F,,
3.50154709815979,-105.625018333333,-123.61777425,-135.6596982,-159.340066166667,-177.135710071429,F,,
3.6256730556488,-104.041563333333,-122.1357155,-134.4978526,-157.530185055556,-176.739401571429,F,,
3.73385715484619,-103.994779333333,-122.7421225,-134.7955312,-157.773206888889,-178.17056,F,,
3.8439610004425,-105.860701666667,-125.114021,-136.567038,-160.612955277778,-180.667962857143,F,,
3.97008609771729,-107.648737333333,-125.91660125,-137.3703744,-162.583796555556,-179.787860714286,F,,
4.08019495010376,-103.999638,-122.1230015,-134.4801762,-157.498336166667,-176.7689675,F,,
4.18825101852417,-104.040050666667,-122.8073865,-134.8428664,-157.835862666667,-178.258074,F,,
4.30035901069641,-105.957986333333,-125.21466175,-136.6471598,-160.772766222222,-180.746554785714,F,,
4.42648100852966,-107.632881333333,-125.8576035,-137.3332516,-162.487001388889,-179.656618642857,F,,
4.5385890007019,-105.515191,-123.5218415,-135.590145,-159.229520444444,-177.074792571429,F,,
4.64669299125671,-103.999530333333,-122.12292475,-134.4801402,-157.498726833333,-176.769497714286,F,,
4.75487208366394,-104.039962666667,-122.8073345,-134.842827,-157.836191555556,-178.259652,F,,
4.88299703598022,-107.621231,-125.82603025,-137.3127758,-162.434204277778,-179.593214785714,F,,
4.99510812759399,-105.468427,-123.4746635,-135.5559798,-159.174932444444,-177.045255,F,,
5.10321402549744,-103.981956,-122.11781175,-134.4721236,-157.483744333333,-176.783785357143,F,,
5.21538400650024,-104.065158,-122.84122625,-134.8675282,-157.869050666667,-178.302725714286,F,,
5.3274941444397,-106.007072,-125.2639135,-136.6866732,-160.852000388889,-180.785298285714,F,,
5.45361804962158,-107.621157333333,-125.82591325,-137.3127486,-162.432951666667,-179.593380142857,F,,
5.56372714042664,-105.468366333333,-123.474578,-135.5559532,-159.174384222222,-177.045815142857,F,,
5.70190715789795,-104.340553,-123.18312025,-135.119045,-158.222450388889,-178.733585071429,F,,
5.81602215766907,-106.549463,-125.801192,-137.1792602,-161.837004444444,-181.142134214286,F,,
5.92412996292114,-108.255129666667,-126.99187175,-138.6192744,-165.615393777778,-179.852249857143,F,,
6.03224205970764,-106.903218,-126.78583975,-139.213128,-164.131235777778,-178.798219428571,F,,
