Timestamp,delta,theta,alpha,beta,gamma,Event,EventDate,EventDuration
0,0,0,0,0,0,F,,
0.110080003738403,0,0,0,0,0,F,,
0.21817421913147,0,0,0,0,0,F,,
0.326265096664429,0,0,0,0,0,F,,
0.434355020523071,0,0,0,0,0,F,,
0.544394016265869,0,0,0,0,0,F,,
0.652482986450195,0,0,0,0,0,F,,
0.760578155517578,0,0,0,0,0,F,,
0.868669033050537,0,0,0,0,0,F,,
0.994777202606201,0,0,0,0,0,F,,
1.10283803939819,0,0,0,0,0,F,,
1.21093010902405,0,0,0,0,0,F,,
1.31902098655701,0,0,0,0,0,F,,
1.42911815643311,0,0,0,0,0,F,,
1.5391321182251,0,0,0,0,0,F,,
1.64522504806519,0,0,0,0,0,F,,
1.75732421875,0,0,0,0,0,F,,
1.86341619491577,0,0,0,0,0,F,,
1.98952603340149,0,0,0,0,0,F,,
2.09761810302734,0,0,0,0,0,F,,
2.20571208000183,0,0,0,0,0,F,,
2.313805103302,0,0,0,0,0,F,,
2.42389917373657,0,0,0,0,0,F,,
2.56605100631714,0,0,0,0,0,F,,
2.67414522171021,0,0,0,0,0,F,,
2.7842390537262,0,0,0,0,0,F,,
2.89433598518372,0,0,0,0,0,F,,
3.00443005561829,0,0,0,0,0,F,,
3.12663412094116,0,0,0,0,0,F,,
3.23672914505005,0,0,0,0,0,F,,
3.34682416915894,0,0,0,0,0,F,,
3.45491600036621,0,0,0,0,0,F,,
3.56314206123352,0,0,0,0,0,F,,
3.67123603820801,0,0,0,0,0,F,,
3.78333520889282,0,0,0,0,0,F,,
3.89342904090881,0,0,0,0,0,F,,
4.00552701950073,0,0,0,0,0,F,,
4.1256160736084,0,0,0,0,0,F,,
4.23570919036865,0,0,0,0,0,F,,
4.34380316734314,0,0,0,0,0,F,,
4.45589709281921,0,0,0,0,0,F,,
4.56396508216858,0,0,0,0,0,F,,
4.67205905914307,0,0,0,0,0,F,,
4.78215599060059,0,0,0,0,0,F,,
4.89025211334229,0,0,0,0,0,F,,
5.00635600090027,0,0,0,0,0,F,,
5.14067101478577,0,0,0,0,0,F,,
5.2667829990387,0,0,0,0,0,F,,
5.37487816810608,0,0,0,0,0,F,,
5.486976146698,0,0,0,0,0,F,,
5.59308099746704,0,0,0,0,0,F,,
5.70117712020874,0,0,0,0,0,F,,
5.81127500534058,0,0,0,0,0,F,,
5.91937398910522,0,0,0,0,0,F,,
6.04552721977234,0,0,0,0,0,F,,
6.15161800384521,0,0,0,0,0,F,,
6.26171517372131,0,0,0,0,0,F,,
6.36981105804443,0,0,0,0,0,F,,
6.47590303421021,0,0,0,0,0,F,,
6.58395719528198,0,0,0,0,0,F,,
6.70806407928467,0,0,0,0,0,F,,
6.83217120170593,0,0,0,0,0,F,,
6.94226717948914,0,0,0,0,0,F,,
7.06641101837158,0,0,0,0,0,F,,
7.17650604248047,0,0,0,0,0,F,,
7.28660106658936,0,0,0,0,0,F,,
7.39469408988953,0,0,0,0,0,F,,
7.50278806686401,0,0,0,0,0,F,,
7.61284613609314,0,0,0,0,0,F,,
7.7229380607605,0,0,0,0,0,F,,
7.83103013038635,0,0,0,0,0,F,,
7.94112515449524,0,0,0,0,0,F,,
8.06505703926086,0,0,0,0,0,F,,
8.1731481552124,0,0,0,0,0,F,,
8.28324007987976,0,0,0,0,0,F,,
8.3893301486969,0,0,0,0,0,F,,
8.49942016601563,0,0,0,0,0,F,,
8.6093270778656,0,0,0,0,0,F,,
8.71741914749146,0,0,0,0,0,F,,
8.82550621032715,0,0,0,0,0,F,,
8.93559813499451,0,0,0,0,0,F,,
9.05754208564758,0,0,0,0,0,F,,
