Timestamp,delta,theta,alpha,beta,gamma,Event,EventDate,EventDuration
0,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
0.112118005752563,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
0.222294807434082,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
0.332408905029297,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
0.440521001815796,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
0.550632953643799,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
0.660744905471802,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
0.7708899974823,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
0.879004001617432,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
1.00513792037964,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
1.11525583267212,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
1.22544693946838,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
1.33556580543518,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
1.463702917099,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
1.58783483505249,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
1.72791695594788,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
1.8360288143158,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
1.94414091110229,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
2.07227683067322,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
2.17237901687622,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
2.29252791404724,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
2.40263986587524,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
2.51275396347046,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
2.62287187576294,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
2.73113894462585,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
2.84125590324402,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
2.95137190818787,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
3.09152293205261,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
3.21962785720825,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
3.3317449092865,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
3.45587992668152,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
3.58201193809509,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
3.72208499908447,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
3.84821891784668,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
3.95833683013916,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
4.06645083427429,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
4.17456483840942,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
4.28650999069214,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
4.39662480354309,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
4.50673985481262,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
4.61485290527344,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
4.7250919342041,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
4.83320689201355,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
4.94332098960876,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
5.06945300102234,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
5.17556595802307,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
5.28774785995483,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
5.39585995674133,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
5.50598001480103,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
5.61208891868591,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
5.72414994239807,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
5.83226490020752,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
5.94237780570984,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
6.05048894882202,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
6.17661786079407,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
6.28478193283081,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
6.39489483833313,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
6.50700902938843,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
6.61712384223938,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
6.72723603248596,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
6.83735489845276,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
6.94346690177917,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
7.07159996032715,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
7.17771100997925,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
7.29385495185852,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
7.40396881103516,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
7.51008296012878,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
7.62220287322998,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
7.73420882225037,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
7.84432983398438,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
7.95444989204407,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
8.08058500289917,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
8.22069382667542,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
8.33081197738647,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
8.43892693519592,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
8.54904389381409,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
8.6591649055481,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
8.76737499237061,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
8.87949395179749,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
9.00362682342529,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
9.11174583435059,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
9.23597097396851,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
9.36411094665527,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
9.47422981262207,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
9.58434796333313,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
9.72636079788208,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
9.83648085594177,-215.898971666667,-227.75512375,-251.448126,-253.171992722222,-256.868475714286,F,,
