Timestamp,delta,theta,alpha,beta,gamma,Event,EventDate,EventDuration
0,-105.189574333333,-101.025135,-108.4531138,-147.118829833333,-156.827621142857,F,,1
0.109951972961426,-105.189574333333,-101.025135,-108.4531138,-147.118829833333,-156.827621142857,F,,
0.233974933624268,-105.189574333333,-101.025135,-108.4531138,-147.118829833333,-156.827621142857,F,,
0.34199595451355,-105.189574333333,-101.025135,-108.4531138,-147.118829833333,-156.827621142857,F,,
0.45001482963562,-105.189574333333,-101.025135,-108.4531138,-147.118829833333,-156.827621142857,F,,
0.574137926101685,-105.189574333333,-101.025135,-108.4531138,-147.118829833333,-156.827621142857,F,,
0.698156833648682,-105.189574333333,-101.025135,-108.4531138,-147.118829833333,-156.827621142857,F,,
0.808173894882202,-105.189574333333,-101.025135,-108.4531138,-147.118829833333,-156.827621142857,F,,
0.930195808410645,-105.189574333333,-101.025135,-108.4531138,-147.118829833333,-156.827621142857,F,,
1.03813695907593,-105.189574333333,-101.025135,-108.4531138,-147.118829833333,-156.827621142857,F,,
1.14415192604065,-105.189574333333,-101.025135,-108.4531138,-147.118829833333,-156.827621142857,F,,
1.25216889381409,-105.189574333333,-101.025135,-108.4531138,-147.118829833333,-156.827621142857,F,,
1.36018681526184,-105.189574333333,-101.025135,-108.4531138,-147.118829833333,-156.827621142857,F,,
1.47220683097839,-105.189574333333,-101.025135,-108.4531138,-147.118829833333,-156.827621142857,F,,
1.58216691017151,-105.189574333333,-101.025135,-108.4531138,-147.118829833333,-156.827621142857,F,,
1.69418597221375,-105.189574333333,-101.025135,-108.4531138,-147.118829833333,-156.827621142857,F,,
1.80020594596863,-105.189574333333,-101.025135,-108.4531138,-147.118829833333,-156.827621142857,F,,
1.92222499847412,-105.189574333333,-101.025135,-108.4531138,-147.118829833333,-156.827621142857,F,,
2.06229686737061,-105.189574333333,-101.025135,-108.4531138,-147.118829833333,-156.827621142857,F,,
2.1703188419342,-105.189574333333,-101.025135,-108.4531138,-147.118829833333,-156.827621142857,F,,
2.28233790397644,-105.189574333333,-101.025135,-108.4531138,-147.118829833333,-156.827621142857,F,,
2.38835692405701,-105.189574333333,-101.025135,-108.4531138,-147.118829833333,-156.827621142857,F,,
2.50037693977356,-105.189574333333,-101.025135,-108.4531138,-147.118829833333,-156.827621142857,F,,
2.6083779335022,-105.189574333333,-101.025135,-108.4531138,-147.118829833333,-156.827621142857,F,,
2.71439599990845,-105.189574333333,-101.025135,-108.4531138,-147.118829833333,-156.827621142857,F,,
2.8224139213562,-105.189574333333,-101.025135,-108.4531138,-147.118829833333,-156.827621142857,F,,
2.94643378257751,-105.189574333333,-101.025135,-108.4531138,-147.118829833333,-156.827621142857,F,,
3.05451798439026,-105.189574333333,-101.025135,-108.4531138,-147.118829833333,-156.827621142857,F,,
3.16453981399536,-105.189574333333,-101.025135,-108.4531138,-147.118829833333,-156.827621142857,F,,
3.2725567817688,-105.189574333333,-101.025135,-108.4531138,-147.118829833333,-156.827621142857,F,,
3.38057398796082,-105.189574333333,-101.025135,-108.4531138,-147.118829833333,-156.827621142857,F,,
3.49059581756592,-105.189574333333,-101.025135,-108.4531138,-147.118829833333,-156.827621142857,F,,
3.6024489402771,-105.189574333333,-101.025135,-108.4531138,-147.118829833333,-156.827621142857,F,,
3.71046996116638,-105.189574333333,-101.025135,-108.4531138,-147.118829833333,-156.827621142857,F,,
3.82248997688293,-105.189574333333,-101.025135,-108.4531138,-147.118829833333,-156.827621142857,F,,
3.92650890350342,-105.189574333333,-101.025135,-108.4531138,-147.118829833333,-156.827621142857,F,,
4.05242586135864,-105.189574333333,-101.025135,-108.4531138,-147.118829833333,-156.827621142857,F,,
4.16044998168945,-105.189574333333,-101.025135,-108.4531138,-147.118829833333,-156.827621142857,F,,
