Timestamp,attention,relaxation,asymmetry,leftActivity,rightActivity,Event,EventDate,EventDuration
0,0,0,0,0,0,F,,
0.110090017318726,0,0,0,0,0,F,,
0.220122098922729,0,0,0,0,0,F,,
0.328213930130005,0,0,0,0,0,F,,
0.452317953109741,0,0,0,0,0,F,,
0.576421976089478,0,0,0,0,0,F,,
0.700613021850586,0,0,0,0,0,F,,
0.810704946517944,0,0,0,0,0,F,,
0.916794061660767,0,0,0,0,0,F,,
1.02888512611389,0,0,0,0,0,F,,
1.16707992553711,0,0,0,0,0,F,,
1.2751669883728,0,0,0,0,0,F,,
1.38526010513306,0,0,0,0,0,F,,
1.50935697555542,0,0,0,0,0,F,,
1.61744594573975,0,0,0,0,0,F,,
1.7276439666748,0,0,0,0,0,F,,
1.83573913574219,0,0,0,0,0,F,,
1.9458339214325,0,0,0,0,0,F,,
2.05392408370972,0,0,0,0,0,F,,
2.16408610343933,0,0,0,0,0,F,,
2.27417898178101,0,0,0,0,0,F,,
2.38226699829102,0,0,0,0,0,F,,
2.50436902046204,0,0,0,0,0,F,,
2.61646199226379,0,0,0,0,0,F,,
2.72451996803284,0,0,0,0,0,F,,
2.8486270904541,0,0,0,0,0,F,,
2.97273111343384,0,0,0,0,0,F,,
3.08082294464111,0,0,0,0,0,F,,
3.18893504142761,0,0,0,0,0,F,,
3.2970290184021,0,0,0,0,0,F,,
3.40511894226074,0,0,0,0,0,F,,
3.53122711181641,0,0,0,0,0,F,,
3.67139101028442,0,0,0,0,0,F,,
3.78148508071899,0,0,0,0,0,F,,
3.88957691192627,0,0,0,0,0,F,,
3.99766993522644,0,0,0,0,0,F,,
4.10776400566101,0,0,0,0,0,F,,
4.21787905693054,0,0,0,0,0,F,,
4.32797408103943,0,0,0,0,0,F,,
4.43806910514832,0,0,0,0,0,F,,
4.56217312812805,0,0,0,0,0,F,,
4.6702709197998,0,0,0,0,0,F,,
4.78036403656006,0,0,0,0,0,F,,
4.89045596122742,0,0,0,0,0,F,,
5.00054907798767,0,0,0,0,0,F,,
5.11064291000366,0,0,0,0,0,F,,
5.21883797645569,0,0,0,0,0,F,,
5.32693004608154,0,0,0,0,0,F,,
5.43702507019043,0,0,0,0,0,F,,
5.56113195419312,0,0,0,0,0,F,,
5.66909193992615,0,0,0,0,0,F,,
5.77918291091919,0,0,0,0,0,F,,
5.8872709274292,0,0,0,0,0,F,,
5.99535894393921,0,0,0,0,0,F,,
6.10544896125793,0,0,0,0,0,F,,
6.21349811553955,0,0,0,0,0,F,,
6.32359004020691,0,0,0,0,0,F,,
6.42967891693115,0,0,0,0,0,F,,
6.55378699302673,0,0,0,0,0,F,,
6.6637921333313,0,0,0,0,0,F,,
6.77388596534729,0,0,0,0,0,F,,
6.88197803497314,0,0,0,0,0,F,,
6.99007296562195,0,0,0,0,0,F,,
7.10016512870789,0,0,0,0,0,F,,
7.20829200744629,0,0,0,0,0,F,,
7.31638503074646,0,0,0,0,0,F,,
7.42447900772095,0,0,0,0,0,F,,
7.56260013580322,0,0,0,0,0,F,,
7.6887469291687,0,0,0,0,0,F,,
7.7968430519104,0,0,0,0,0,F,,
7.90493512153625,0,0,0,0,0,F,,
8.0310480594635,0,0,0,0,0,F,,
8.1411440372467,0,0,0,0,0,F,,
8.26517105102539,0,0,0,0,0,F,,
8.37326097488403,0,0,0,0,0,F,,
8.48335814476013,0,0,0,0,0,F,,
8.60546398162842,0,0,0,0,0,F,,
8.71558809280396,0,0,0,0,0,F,,
8.82368206977844,0,0,0,0,0,F,,
8.93577909469604,0,0,0,0,0,F,,
9.04387307167053,0,0,0,0,0,F,,
9.18383812904358,0,0,0,0,0,F,,
9.29193091392517,0,0,0,0,0,F,,
9.39802193641663,0,0,0,0,0,F,,
9.50811314582825,0,0,0,0,0,F,,
9.6322181224823,0,0,0,0,0,F,,
9.74239993095398,0,0,0,0,0,F,,
9.85249495506287,0,0,0,0,0,F,,
9.9605860710144,0,0,0,0,0,F,,
10.0706789493561,0,0,0,0,0,F,,
10.1807210445404,0,0,0,0,0,F,,
10.2888119220734,0,0,0,0,0,F,,
10.3969011306763,0,0,0,0,0,F,,
10.5049951076508,0,0,0,0,0,F,,
10.6311070919037,0,0,0,0,0,F,,
10.7372260093689,0,0,0,0,0,F,,
10.8473179340363,0,0,0,0,0,F,,
10.9574091434479,0,0,0,0,0,F,,
11.0634949207306,0,0,0,0,0,F,,
11.1714959144592,0,0,0,0,0,F,,
11.2795910835266,0,0,0,0,0,F,,
11.3856821060181,0,0,0,0,0,F,,
11.4957721233368,0,0,0,0,0,F,,
11.6198770999908,0,0,0,0,0,F,,
11.7299230098724,0,0,0,0,0,F,,
11.8400139808655,0,0,0,0,0,F,,
11.9501070976257,0,0,0,0,0,F,,
12.0581960678101,0,0,0,0,0,F,,
12.1703040599823,0,0,0,0,0,2,,

