Timestamp,attention,relaxation,asymmetry,leftActivity,rightActivity,Event,EventDate,EventDuration
0,0,0,0,0,0,F,,
0.110092878341675,0,0,0,0,0,F,,
0.222187995910645,0,0,0,0,0,F,,
0.332215070724487,0,0,0,0,0,F,,
0.440309047698975,0,0,0,0,0,F,,
0.548398017883301,0,0,0,0,0,F,,
0.676507949829102,0,0,0,0,0,F,,
0.78659987449646,0,0,0,0,0,F,,
0.896717071533203,0,0,0,0,0,F,,
1.00680804252625,0,0,0,0,0,F,,
1.13491702079773,0,0,0,0,0,F,,
1.27903509140015,0,0,0,0,0,F,,
1.40300297737122,0,0,0,0,0,F,,
1.51309490203857,0,0,0,0,0,F,,
1.63919901847839,0,0,0,0,0,F,,
1.74929094314575,0,0,0,0,0,F,,
1.85940408706665,0,0,0,0,0,F,,
1.96949887275696,0,0,0,0,0,F,,
2.07758808135986,0,0,0,0,0,F,,
2.18768095970154,0,0,0,0,0,F,,
2.28776001930237,0,0,0,0,0,F,,
2.42383599281311,0,0,0,0,0,F,,
2.55193996429443,0,0,0,0,0,F,,
2.67804408073425,0,0,0,0,0,F,,
2.78813600540161,0,0,0,0,0,F,,
2.8981249332428,0,0,0,0,0,F,,
3.01021504402161,0,0,0,0,0,F,,
3.12030386924744,0,0,0,0,0,F,,
3.23039293289185,0,0,0,0,0,F,,
3.34252691268921,0,0,0,0,0,F,,
3.45061707496643,0,0,0,0,0,F,,
3.56271290779114,0,0,0,0,0,F,,
3.68681502342224,0,0,0,0,0,F,,
3.78889894485474,0,0,0,0,0,F,,
3.90716886520386,0,0,0,0,0,F,,
4.01926398277283,0,0,0,0,0,F,,
4.12735390663147,0,0,0,0,0,F,,
4.25145888328552,0,0,0,0,0,F,,
4.37355804443359,0,0,0,0,0,F,,
4.48565292358398,0,0,0,0,0,F,,
4.61375999450684,0,0,0,0,0,F,,
4.72385096549988,0,0,0,0,0,F,,
4.83607196807861,0,0,0,0,0,F,,
4.94816207885742,0,0,0,0,0,F,,
5.05825304985046,0,0,0,0,0,F,,
5.16834688186646,0,0,0,0,0,F,,
5.27844095230103,0,0,0,0,0,F,,
5.38638091087341,0,0,0,0,0,F,,
5.49647307395935,0,0,0,0,0,F,,
5.62257790565491,0,0,0,0,0,F,,
5.73267197608948,0,0,0,0,0,F,,
5.84273600578308,0,0,0,0,0,F,,
5.95283198356628,0,0,0,0,0,F,,
6.06092309951782,0,0,0,0,0,F,,
6.17101001739502,0,0,0,0,0,F,,
6.28109788894653,0,0,0,0,0,F,,
6.39127898216248,0,0,0,0,0,F,,
6.5013689994812,0,0,0,0,0,F,,
6.61345791816711,0,0,0,0,0,F,,
