Timestamp,attention,relaxation,asymmetry,leftActivity,rightActivity,Event,EventDate,EventDuration
0,0,0,0,0,0,F,,
0.108087062835693,0,0,0,0,0,F,,
0.218173980712891,0,0,0,0,0,F,,
0.342272043228149,0,0,0,0,0,F,,
0.450344085693359,0,0,0,0,0,F,,
0.562433958053589,0,0,0,0,0,F,,
0.670521020889282,0,0,0,0,0,F,,
0.794619083404541,0,0,0,0,0,F,,
0.904707908630371,0,0,0,0,0,F,,
1.01473307609558,0,0,0,0,0,F,,
1.13883113861084,0,0,0,0,0,F,,
1.24891710281372,0,0,0,0,0,F,,
1.37301707267761,0,0,0,0,0,F,,
1.48102807998657,0,0,0,0,0,F,,
1.60512495040894,0,0,0,0,0,F,,
1.72922706604004,0,0,0,0,0,F,,
1.8393189907074,0,0,0,0,0,F,,
1.94936013221741,0,0,0,0,0,F,,
2.05945110321045,0,0,0,0,0,F,,
2.16953897476196,0,0,0,0,0,F,,
2.27762603759766,0,0,0,0,0,F,,
2.41172909736633,0,0,0,0,0,F,,
2.55585098266602,0,0,0,0,0,F,,
2.68195009231567,0,0,0,0,0,F,,
2.79003405570984,0,0,0,0,0,F,,
2.89812302589417,0,0,0,0,0,F,,
3.0081160068512,0,0,0,0,0,F,,
3.11821103096008,0,0,0,0,0,F,,
3.22630190849304,0,0,0,0,0,F,,
3.33639597892761,0,0,0,0,0,F,,
3.46242594718933,0,0,0,0,0,F,,
3.57051801681519,0,0,0,0,0,F,,
3.68061304092407,0,0,0,0,0,F,,
3.78870606422424,0,0,0,0,0,F,,
3.89879703521729,0,0,0,0,0,F,,
4.00687694549561,0,0,0,0,0,F,,
4.11696910858154,0,0,0,0,0,F,,
4.22505593299866,0,0,0,0,0,F,,
4.33714509010315,0,0,0,0,0,F,,
4.4613721370697,0,0,0,0,0,F,,
4.56945395469666,0,0,0,0,0,F,,
4.67754101753235,0,0,0,0,0,F,,
4.78762602806091,0,0,0,0,0,F,,
4.91172194480896,0,0,0,0,0,F,,
5.02195000648499,0,0,0,0,0,F,,
5.14604902267456,0,0,0,0,0,F,,
5.25613403320313,0,0,0,0,0,F,,
5.36621999740601,0,0,0,0,0,F,,
5.49020099639893,0,0,0,0,0,F,,
5.5982871055603,0,0,0,0,0,F,,
5.70837211608887,0,0,0,0,0,F,,
5.83047103881836,0,0,0,0,0,F,,
5.95855498313904,0,0,0,0,0,F,,
6.06664395332336,0,0,0,0,0,F,,
6.17473196983337,0,0,0,0,0,F,,
6.2848219871521,0,0,0,0,0,F,,
6.40692210197449,0,0,0,0,0,F,,
6.52900695800781,0,0,0,0,0,F,,
6.65711092948914,0,0,0,0,0,F,,
6.76519894599915,0,0,0,0,0,F,,
6.87329006195068,0,0,0,0,0,F,,
6.98132395744324,0,0,0,0,0,F,,
7.09141492843628,0,0,0,0,0,F,,
7.19950199127197,0,0,0,0,0,F,,
7.30959606170654,0,0,0,0,0,F,,
7.41968607902527,0,0,0,0,0,F,,
7.54586791992188,0,0,0,0,0,F,,
7.65396213531494,0,0,0,0,0,F,,
7.76405501365662,0,0,0,0,0,F,,
7.87214803695679,0,0,0,0,0,F,,
7.98237609863281,0,0,0,0,0,F,,
8.09046697616577,0,0,0,0,0,F,,
8.20056200027466,0,0,0,0,0,F,,
8.31065702438354,0,0,0,0,0,F,,
8.45075106620789,0,0,0,0,0,F,,
8.57685899734497,0,0,0,0,0,F,,
8.68495202064514,0,0,0,0,0,F,,
8.79304194450378,0,0,0,0,0,F,,
8.90313410758972,0,0,0,0,0,F,,
9.01111912727356,0,0,0,0,0,F,,
9.12121295928955,0,0,0,0,0,F,,
9.23130393028259,0,0,0,0,0,F,,
9.33939599990845,0,0,0,0,0,F,,
9.46146702766418,0,0,0,0,0,F,,
9.57155895233154,0,0,0,0,0,F,,
9.67964911460876,0,0,0,0,0,F,,
9.78974008560181,0,0,0,0,0,F,,
9.91384696960449,0,0,0,0,0,F,,
10.0378201007843,0,0,0,0,0,F,,
10.1459119319916,0,0,0,0,0,F,,
10.2560040950775,0,0,0,0,0,F,,
10.3640921115875,0,0,0,0,0,F,,
10.4902110099792,0,0,0,0,0,F,,
10.5982999801636,0,0,0,0,0,F,,
10.7063870429993,0,0,0,0,0,F,,
10.8164789676666,0,0,0,0,0,F,,
10.9185631275177,0,0,0,0,0,F,,
11.0367450714111,0,0,0,0,0,F,,
11.1448340415955,0,0,0,0,0,F,,
11.2549250125885,0,0,0,0,0,F,,
11.3630139827728,0,0,0,0,0,F,,
11.4869921207428,0,0,0,0,0,F,,
11.5950810909271,0,0,0,0,0,F,,
11.7031729221344,0,0,0,0,0,F,,
11.813264131546,0,0,0,0,0,F,,
11.9193520545959,0,0,0,0,0,F,,
12.0334749221802,0,0,0,0,0,F,,
12.1395621299744,0,0,0,0,0,F,,
12.2516570091248,0,0,0,0,0,F,,
12.3617470264435,0,0,0,0,0,F,,
12.4678199291229,0,0,0,0,0,F,,
12.5939249992371,0,0,0,0,0,F,,
12.7020139694214,0,0,0,0,0,F,,
12.8101041316986,0,0,0,0,0,F,,
12.9201970100403,0,0,0,0,0,F,,
13.0301921367645,0,0,0,0,0,F,,
13.1562941074371,0,0,0,0,0,F,,
13.2823960781097,0,0,0,0,0,F,,
13.3904850482941,0,0,0,0,0,F,,
13.5145859718323,0,0,0,0,0,F,,
13.6246740818024,0,0,0,0,0,F,,
13.7347590923309,0,0,0,0,0,F,,
13.842845916748,0,0,0,0,0,F,,
13.9530141353607,0,0,0,0,0,F,,
14.0611000061035,0,0,0,0,0,F,,
14.1711869239807,0,0,0,0,0,F,,
14.2812740802765,0,0,0,0,0,F,,
14.4053740501404,0,0,0,0,0,F,,
14.5134479999542,0,0,0,0,0,F,,
14.6215329170227,0,0,0,0,0,F,,
14.7296199798584,0,0,0,0,0,F,,
14.8417069911957,0,0,0,0,0,F,,
14.9838349819183,0,0,0,0,0,F,,
15.091922044754,0,0,0,0,0,F,,
15.2020070552826,0,0,0,0,0,F,,
15.3100910186768,0,0,0,0,0,F,,
15.4221820831299,0,0,0,0,0,F,,
15.5424101352692,0,0,0,0,0,F,,
15.6504950523376,0,0,0,0,0,F,,
15.7745990753174,0,0,0,0,0,F,,
15.8986990451813,0,0,0,0,0,F,,
16.0088300704956,0,0,0,0,0,F,,
16.120922088623,0,0,0,0,0,F,,
16.2450249195099,0,0,0,0,0,F,,
16.3691260814667,0,0,0,0,0,F,,
16.4953379631042,0,0,0,0,0,F,,
16.6054301261902,0,0,0,0,0,F,,
16.7135169506073,0,0,0,0,0,F,,
16.823606967926,0,0,0,0,0,F,,
16.9236860275269,0,0,0,0,0,F,,
17.0417010784149,0,0,0,0,0,F,,
17.1517899036407,0,0,0,0,0,F,,
17.2598810195923,0,0,0,0,0,F,,
17.3699729442596,0,0,0,0,0,F,,
17.477972984314,0,0,0,0,0,F,,
17.6020750999451,0,0,0,0,0,F,,
17.7141709327698,0,0,0,0,0,F,,
17.8222630023956,0,0,0,0,0,F,,
